"iso3","country","region","year","decision_year","completion_year","relief_van_musd","hipc_phase","post_completion","dsf_2022","eub","gdpg","reserves","pov_190","wgi_cc","wgi_rl","wgi_ge","wgi_rq","wgi_pv","wgi_va","ln_relief","ln_gdppc","ln_dxp","ln_inf_mort","ln_eub","inf_log","fdi_w","soc_exp","wgi_comp_lag","wgi_cc_lag","wgi_rl_lag","wgi_ge_lag","soc_x_wgi","dsf_num","dsf_high","time_since_comp","dxp","sdi","gdppc","trade","inf","fdi","wgi_comp","educ_exp","health_exp","inf_mort","gini","dxx_proxy","dxx_proxy_flag","tax_rev_gdp","total_rev_gdp","resource_rev_gdp","direct_tax_gdp","indirect_tax_gdp","income_tax_gdp","goods_tax_gdp","trade_tax_gdp","social_cont_gdp","IPF","RDI","resource_dep","fiscal_space","ln_tax_rev","ln_total_rev","wgi_pc1","FCF","FDS","IGC","IGA","ajr_settmort","ht_colonial","ross_oil_prod"
"CIV","Côte d'Ivoire","SSA",1993,2009,2012,3000,0,0,"High",NA,-0.192485098607804,NA,NA,NA,NA,NA,NA,NA,NA,8.00670084544037,7.40820952253885,5.28843127147573,4.60216567696779,NA,0.0214161732595501,1.58570823040921,NA,NA,NA,NA,NA,NA,3,1,NA,197.032522345352,11.3012420678079,1649.47036183619,55.3485218490843,2.16471453976754,1.58570823040921,-1.61542173226675,6.50304985046387,0.78636652,99.7,43.7,711.970313796598,1,10.69,11.42,0.02,3.66,7.03,0.94,7.03,1.87,0.87,0.342376052385407,0.520625889046942,0.00187090739008419,0.73,2.45873377548398,2.51930807650533,NA,1.40297707319958,NA,0.376930253285061,0.267146581131087,6.50428819656372,6,20000
"ETH","Ethiopia","SSA",1993,2001,2004,1941,0,0,"Moderate",NA,13.1428339363255,5.53744025197684,NA,NA,NA,NA,NA,NA,NA,7.57147364885127,5.4257131430297,4.69608485523087,4.765586907394,NA,0.0348174364212207,0.0386695728163876,NA,NA,NA,NA,NA,NA,2,0,NA,108.517554911228,1.06088833546203,227.173295614208,28.7944635910011,3.54306596166032,0.0386695728163876,-1.36040637890498,2.29690003395081,0.13900605,117.4,39.8,753.739027422911,1,NA,NA,0,NA,3.76,1.78,3.76,1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.534873682679336,0.281857986090875,3.25809645652771,0,0
"GMB","Gambia","SSA",1993,2000,2007,67,0,0,"High",NA,3.01210137437499,4.44477940799196,NA,NA,NA,NA,NA,NA,NA,4.21950770517611,6.46446172011474,4.07529915925225,4.51305489708029,NA,0.0626348749856221,1.42260116278372,NA,NA,NA,NA,NA,NA,3,1,NA,57.8680888878265,3.80056601632951,641.918738488002,64.6299221312549,6.46380422753847,1.42260116278372,-0.986304432153703,2.74783992767334,1.05405474,91.2,49.1,179.07522391967,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55018153098026,0.720656852044121,7.29301786422729,5,0
"GHA","Ghana","SSA",1993,2002,2004,3500,0,0,"In distress",NA,4.85000055379412,2.72280635350854,NA,NA,NA,NA,NA,NA,NA,8.16080392095467,6.81423867728198,4.43600628200956,4.2297491992283,NA,0.222822239493092,2.09418016063635,NA,NA,NA,NA,NA,NA,4,1,NA,83.4370496359906,5.2623862989427,910.722897752222,56.6691201156995,24.9598424742497,2.09418016063635,-0.386608104687184,5.03527021408081,2.08633423,68.7,44.6,294.470955136201,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.253187796104422,0.457366567110198,6.50428819656372,5,0
"GIN","Guinea","SSA",1993,2000,2012,800,0,0,"High",NA,5.04414454071403,1.58364625085482,NA,NA,NA,NA,NA,NA,NA,6.68586094706836,6.31174704620104,4.09343270628332,4.8146204101703,NA,NA,0.0568898869797263,NA,NA,NA,NA,NA,NA,3,1,NA,58.9453135805306,1.83104955096812,551.006742654772,37.4482435133692,13.6740452028272,0.0568898869797263,-2.40953389803569,1.43233001232147,0.31191349,123.3,49.1,314.809497323883,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.117174693243432,0.191236320579025,6.18001651763916,6,0
"GNB","Guinea-Bissau","SSA",1993,2000,2010,790,0,0,"In distress",NA,2.09999998911347,NA,52.8,NA,NA,NA,NA,NA,NA,6.67329796776765,6.3418750379108,4.90967312806223,4.76473475565943,NA,0.392772672649477,0.53590609937673,NA,NA,NA,NA,NA,NA,4,1,NA,134.595084935664,0.646201449609595,567.860072938098,41.5863006471537,48.1081660687067,0.53590609937673,-1.85393087069194,1.80137002468109,0.17198935,117.3,43.6,647.304919365922,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.217622935896985,0.190155325839377,5.10388278961182,7,0
"GUY","Guyana","LAC",1993,2000,2003,591,0,0,"Moderate",-2e+06,8.17510549304023,4.0196012074777,NA,NA,NA,NA,NA,NA,NA,6.38350663488401,7.98171174121553,6.29832584099797,3.88977739648083,NA,NA,15.3137609092754,NA,NA,NA,NA,NA,NA,2,0,NA,542.660972899983,25.4831467452343,2926.93693707006,245.369438806576,12.7251770130085,15.3137609092754,-0.671428568661213,8.09724044799805,2.87079024,48.9,55.5,442.32156664609,1,17.19,NA,NA,6.63,10.56,5.56,10.56,2.24,0.87,0.385689354275742,0.627840909090909,NA,NA,2.90087199253003,NA,NA,NA,NA,0.538508207843322,0.693237307269733,3.47134518623352,5,0
"HTI","Haiti","LAC",1993,2006,2009,1200,0,0,"High",NA,-5.42629599215383,1.55521174265588,NA,NA,NA,NA,NA,NA,NA,7.09090982207998,7.24298005669403,3.83489086650586,4.49423862528081,NA,0.260099945188236,-0.142707383840145,NA,NA,NA,NA,NA,NA,3,1,NA,45.2883757801036,0.411489787055445,1398.25464638175,48.7522666436404,29.7059715065172,-0.149074637768759,-1.41994829972585,3.51721000671387,1.77735722,89.5,57.3,185.789826393688,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155475860880896,0.0801473944194174,4.86753463745117,6,0
"HND","Honduras","LAC",1993,2000,2005,900,0,0,"Moderate",1.52e+08,13.6371742968735,0.739088211202755,31.3,NA,NA,NA,NA,NA,NA,6.80350525760834,6.48748586755056,4.55774926551912,3.66612246699132,18.8393910853895,0.102093003597234,0.704470973455932,NA,NA,NA,NA,NA,NA,2,0,NA,94.3685887183436,9.73765527026589,656.86982773363,98.2484665384967,10.748646716372,0.637113869815985,-0.278641107181708,7.91913986206055,4.61549664,39.1,53.4,192.101906611168,1,12.65,NA,0,5.04,7.61,3.27,7.61,2.81,0.78,0.398418972332016,0.662286465177398,0,NA,2.61373952163097,NA,NA,NA,NA,0.15345493024672,0.627517806121752,4.35799026489258,2,0
"LBR","Liberia","SSA",1993,2007,2010,2739,0,0,"High",NA,-32.9753952616656,NA,NA,NA,NA,NA,NA,NA,NA,7.91571319938212,5.67122112875742,6.92338147840753,5.12515374753885,NA,NA,-33.428927680798,NA,NA,NA,NA,NA,NA,3,1,NA,1014.74892690101,10.0896441627978,290.388920233659,31.4942464896799,12.7251770130085,-33.428927680798,-1.39718468983968,3.85398006439209,0.54349309,168.2,45.1,6444.02733834909,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1226305977827,0.255813332700163,6.18001651763916,0,0
"MDG","Madagascar","SSA",1993,2000,2004,836,0,0,"High",NA,2.09992318110865,0.997331378237004,83.1,NA,NA,NA,NA,NA,NA,6.72982407048948,6.16575337215407,4.58750597550688,4.42843300748804,NA,0.0953861878612212,0.377944678159083,NA,NA,NA,NA,NA,NA,3,1,NA,97.2490887116518,1.99720735510422,476.159733326381,32.8658889270584,10.008361204014,0.377944678159083,-1.20274083813032,1.7754499912262,0.72876471,83.8,45.2,591.79344838342,1,6.71,NA,0.75,1.53,5.18,1.45,4.43,2.2,NA,0.228017883755589,0.295366795366795,0.11177347242921,NA,2.04251818757524,NA,NA,NA,NA,0.41472746098985,0.643572491907289,6.28420877456665,6,0
"MWI","Malawi","SSA",1993,2000,2006,1628,0,0,"High",NA,9.69184059512781,1.10655587974701,NA,NA,NA,NA,NA,NA,NA,7.39572160860205,5.89421272087493,4.12072430460939,4.80073696953207,NA,0.205164575660777,0.265481499026151,NA,NA,NA,NA,NA,NA,3,1,NA,60.6038460587681,2.59591630026541,362.930995399017,36.9641044464896,22.7727102336625,0.265481499026151,-2.11753487586975,2.30833005905151,0.09905031,121.6,39.9,327.906475572809,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.955171889872847,0.213715480515257,NA,5,0
"MLI","Mali","SSA",1993,2000,2003,539,0,0,"Moderate",NA,4.34822769920969,NA,NA,NA,NA,NA,NA,NA,NA,6.29156913955832,6.42870998373638,4.64374520919886,4.77659930161562,NA,-0.00264116364666786,0.111794456034654,NA,NA,NA,NA,NA,NA,2,0,NA,102.932869920919,2.79104601173932,619.374429340424,35.7839472513242,-0.263767884261804,0.111794456034654,-1.89429952700933,1.01217997074127,0.10548612,118.7,32.6,575.301931885728,1,8.72,9.59,0.06,2.25,6.46,1.25,6.46,1.39,0.77,0.25802752293578,0.348297213622291,0.00688073394495413,0.869999999999999,2.27418561847235,2.35991015961332,NA,2.59042793310305,NA,0.190317125902632,0.714821346384321,7.98616504669189,6,0
"MRT","Mauritania","SSA",1993,2000,2002,1100,0,0,"High",NA,5.87363742064267,0.86191855124994,54.1,NA,NA,NA,NA,NA,NA,7.00397413672268,7.25627413214298,4.81210875239981,4.28358656186063,NA,0.0895695901010483,0.871080747655171,NA,NA,NA,NA,NA,NA,3,1,NA,121.990701185883,7.21187372991793,1416.96725698321,46.0763040408496,9.37034415971461,0.871080747655171,-1.31021251281102,1.95851004123688,1.16160142,72.5,49.5,529.516000579085,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.169116509717912,0.162885991174467,5.63478946685791,6,0
"MOZ","Mozambique","SSA",1993,2000,2001,4300,0,0,"High",NA,10.940435029728,NA,NA,NA,NA,NA,NA,NA,NA,8.36660283278374,5.40098486914113,5.23994765422236,4.95582705760126,NA,NA,1.10989258107784,NA,NA,NA,NA,NA,NA,3,1,NA,187.66022658092,4.44683693171535,221.624579964898,55.2402685663295,50.4931357486254,1.10989258107784,-1.85377244154612,1.5156899690628,0.15007043,142,59.5,679.432708968777,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.592069998433521,0.218837686020818,NA,7,0
"MMR","Myanmar","Asia",1993,2012,2015,2200,0,0,"High",NA,6.03941022663199,3.30964766576159,NA,NA,NA,NA,NA,NA,NA,7.69666708152646,5.24005524274149,5.22429480752232,4.45085282560373,NA,0.276355216683911,3.30931299821516,NA,NA,NA,NA,NA,NA,3,1,NA,184.730148829794,3.74023919799949,188.680525347254,31.1993689777881,31.83160687276,3.30931299821516,-1.89429952700933,1.37600994110107,1.311831,85.7,40.1,1184.19157106228,1,4.53,7.4,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2.87,1.71018781553424,2.12823170584927,NA,NA,NA,0.0942092994120507,0.0519362905753769,3.54385352134705,5,7e+05
"NIC","Nicaragua","LAC",1993,2000,2004,4500,0,0,"High",NA,-0.392936046663081,0.565210740717953,47.1,NA,NA,NA,NA,NA,NA,8.41205487329293,7.0699722193535,6.7810110103212,3.82209829790016,NA,NA,2.20899576724499,NA,NA,NA,NA,NA,NA,3,1,NA,879.958932600401,10.3341167668538,1176.11536055025,68.285966789153,14.1596470116325,2.20899576724499,-0.673531333605448,7.91913986206055,1.73739421,45.7,57.1,2577.27604653371,1,10.93,NA,NA,NA,NA,1.21,NA,0.97,1.4,NA,NA,NA,NA,2.47905623610982,NA,NA,NA,NA,0.619172813590688,0.652645105771853,5.09558916091919,2,0
"NER","Niger","SSA",1993,2000,2004,521,0,0,"High",NA,0.321655474432788,NA,NA,NA,NA,NA,NA,NA,NA,6.25766758788264,6.0688524637568,3.95506261486209,4.92725368515721,NA,-0.012224768573638,-0.782228607124773,NA,NA,NA,NA,NA,NA,3,1,NA,51.1989622729318,2.91761366908247,432.184449587188,26.098937648296,-1.21503496503496,-1.11892253762664,-1.63204962015152,2.06511998176575,0.49784002,138,49.2,392.345182496534,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.406879752738313,0.65074631376045,5.99146461486816,6,0
"NPL","Nepal","Asia",1993,2004,2011,310,0,0,"Moderate",NA,3.84985002629573,7.40549587584806,NA,NA,NA,NA,NA,NA,NA,5.73979291217923,6.10508546844601,4.01841801016965,4.47506150064107,NA,0.0723708388404571,NA,NA,NA,NA,NA,NA,NA,2,0,NA,54.6130569084485,1.80083517829757,448.13094087379,47.1895811750777,7.50539419087105,0.983365191013703,-1.68097023169199,2.29766988754273,1.13417935,87.8,52.9,231.462350580434,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.228329002570131,0.576569693245678,NA,0,0
"RWA","Rwanda","SSA",1993,2000,2005,810,0,0,"Moderate",NA,-8.1086918809961,NA,NA,NA,NA,NA,NA,NA,NA,6.69826805411541,5.77677521641862,3.8599452838244,4.70682383971459,NA,0.116487875191776,0.296217288211986,NA,NA,NA,NA,NA,NA,2,0,NA,46.4627543174041,1.09933595251696,322.716818710568,25.6790070069858,12.3543887630448,0.296217288211986,-1.38605723778407,2.24298000335693,0.54349309,110.7,49.5,361.873450205954,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.604281522767949,0.18985951049684,5.63478946685791,8,0
"STP","São Tomé and Príncipe","SSA",1993,2000,2007,263,0,0,"High",NA,1.09999859547847,NA,NA,NA,NA,NA,NA,NA,NA,5.57594910314632,6.84546135092689,5.23794102430562,4.18357569595004,NA,NA,-0.266747337908417,NA,NA,NA,NA,NA,NA,3,1,NA,187.282034898437,2.40965761153147,939.606669438019,56.9244171562734,7.59387600185337,-0.381733332346607,-0.974199031790096,2.9751501083374,0.63865817,65.6,43.7,658.002468024558,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.790738427798923,NA,NA,7,NA
"SEN","Senegal","SSA",1993,2000,2004,850,0,0,"High",NA,1.36021300651346,NA,NA,NA,NA,NA,NA,NA,NA,6.74641212857337,6.86746081375299,3.99917600279686,4.29864502573483,NA,-0.00588160895220506,-0.0110241006551291,NA,NA,NA,NA,NA,NA,3,1,NA,53.5531798404215,1.76549189875338,960.506561720788,38.7742599564223,-0.586434615120184,-0.0110241006551291,-0.934310883283614,2.69079995155335,0.50362611,73.6,48.5,276.230571005657,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.688376236428487,0.542718527168651,5.10388278961182,6,545.6
"SLE","Sierra Leone","SSA",1993,2002,2006,994,0,0,"High",NA,1.37454997423123,1.36714132212042,NA,NA,NA,NA,NA,NA,NA,6.90274273715859,6.73550733820773,5.37400753986851,4.90082042808905,NA,NA,-0.923541470536683,NA,NA,NA,NA,NA,NA,3,1,NA,214.725666909289,4.31865366493406,841.770438078312,52.8598375891873,50.4931357486254,-0.970637956262181,-1.74107521772385,2.20725011825561,0.63837194,134.4,46.1,812.434077372996,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.208592818963035,0.082393494844577,6.18001651763916,5,0
"SLB","Solomon Islands","Asia/Pacific",1993,2010,2014,34,0,0,"High",NA,3.9999995348559,1.0839989908972,NA,NA,NA,NA,NA,NA,NA,3.55534806148941,7.62524271971562,3.94581201099014,3.27336401015227,NA,0.0877238611670026,7.77094629688508,NA,NA,NA,NA,NA,NA,3,1,NA,50.7183169078994,3.35920991882232,2049.27780478658,161.468807053225,9.16866233321985,7.77094629688508,-0.0373383338252704,8.14097023010254,1.78830874,26.4,46.9,62.8211947973098,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.765506916303906,0.804348394397113,NA,5,0
"SOM","Somalia","SSA",1993,2016,2020,4700,0,0,"In distress",NA,3.99059641887422,NA,NA,NA,NA,NA,NA,NA,NA,8.45553053102413,5.59622029497529,5.27612421612475,4.64727136200673,NA,NA,0.158713411217009,NA,NA,NA,NA,NA,NA,4,1,NA,194.610261156441,0.027267652380299,269.406204622588,61.2203788365078,17.1664454201761,0.158713411217009,-0.815101221203803,1.65470004081726,0.08418062,104.3,44.6,635.76954228316,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00924697726466336,0.129018923883551,NA,3,0
"SDN","Sudan","SSA",1993,2017,2021,23500,0,0,"In distress",NA,4.56874918954713,0.676957919123968,NA,NA,NA,NA,NA,NA,NA,10.0647982524184,6.76038937142808,5.29900668099125,4.39814601655377,NA,0.700025588796558,-0.00180159781633417,NA,NA,NA,NA,NA,NA,4,1,NA,199.137910415003,0.252566114707,862.978149414063,11.4660832437785,101.380423763812,-0.00180159781633417,-1.10090059041977,2.97943997383118,1.11087501,81.3,48.3,3473.51237874634,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.137216641072339,0.0283105883617025,4.47960710525513,5,49104
"TGO","Togo","SSA",1993,2008,2011,282,0,0,"High",NA,-15.0958274819575,NA,NA,NA,NA,NA,NA,NA,NA,5.64544689764324,6.29407907010202,4.31491797110798,4.41279829334063,NA,-0.0101198502751319,-1.06638883343195,NA,NA,NA,NA,NA,NA,3,1,NA,73.807486816998,1.51170032841467,541.357064850428,42.7125004415732,-1.00688168855034,-1.06638883343195,-0.547501511095713,5.49905076025271,1.83291543,82.5,40.3,345.601339439071,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.116366871719141,0.252272374602859,6.50428819656372,6,0
"UGA","Uganda","SSA",1993,2000,2000,1950,0,0,"Moderate",NA,8.32629251939072,2.09905078375389,NA,NA,NA,NA,NA,NA,NA,7.57609734062311,5.97930073997338,4.57736382237503,4.61611012602643,NA,NA,1.69542100473886,NA,NA,NA,NA,NA,NA,2,0,NA,96.2576674802351,4.35224736284582,395.163949168597,28.2398345380313,5.0214601462073,1.69542100473886,-0.375889261563619,3.69521999359131,0.67966127,101.1,50.7,681.715520327164,1,5.48,10.69,0,0.82,4.66,0.82,4.66,0.87,0,0.14963503649635,0.175965665236051,0,5.21,1.86872051036418,2.45873377548398,NA,4.5629423207416,NA,0.593888700145542,0.267215750212316,5.63478946685791,5,0
"TZA","Tanzania","SSA",1993,2000,2001,2026,0,0,"Moderate",NA,1.20580080875436,1.11225666560317,NA,NA,NA,NA,NA,NA,NA,7.614312146452,6.25125357090369,4.73153786071055,4.63569939102291,NA,0.22535920953229,0.330877967283849,NA,NA,NA,NA,NA,NA,2,0,NA,112.469929184263,3.5046167999378,518.66259765625,45.2364974710923,25.277264325323,0.330877967283849,-0.49791055979828,4.08343982696533,0.47265697,103.1,45.6,497.253038903532,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666299434724314,0.33781558093514,5.63478946685791,5,0
"ZMB","Zambia","SSA",1993,2005,2005,3850,0,0,"In distress",NA,6.79727404907118,NA,67.1,NA,NA,NA,NA,NA,NA,8.25608813381491,6.75348420645226,5.37345540048704,4.62005879848184,NA,1.0413787242317,9.54477636745123,NA,NA,NA,NA,NA,NA,4,1,NA,214.606589149781,11.9806222741493,857.039669609389,99.6074605551315,183.312041464393,9.6043832825919,-0.669199747343858,1.94208002090454,1.02695739,101.5,52.6,430.904649016725,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.451701294840146,0.611389730118266,NA,5,0
"AFG","Afghanistan","Asia",1994,2007,2010,571,0,0,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3491389913798,NA,NA,4.85437127162159,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,435.838780405848,7.71748220881838,1009.54888916016,47.0794477633688,9.22203707560889,0.584583885803386,-1.85377244154612,1.70284998416901,0.17198935,128.3,58.1,1851.50336765404,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0924391147699965,0.109009296813785,4.54009819030762,0,0
"BEN","Benin","SSA",1994,2000,2003,460,0,0,"High",NA,2.02040044761662,NA,NA,NA,NA,NA,NA,NA,NA,6.13339804299665,6.62310528345671,4.49345205501336,4.50092016461429,NA,0.325922975220106,-0.444751623578263,NA,NA,NA,NA,NA,NA,3,1,NA,88.4296296403079,2.53629864804566,752.277508740764,64.4004792535565,38.5308661668538,-0.444751623578263,-1.49999732772509,1.74417996406555,0.97162038,90.1,55,274.624135302299,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.448396110099921,0.764376244305962,5.58544921875,6,129000
"BOL","Bolivia","LAC",1994,2000,2001,1855,0,0,"Moderate",-24000,4.6672651026673,6.12655359283665,NA,NA,NA,NA,NA,NA,NA,7.52617891334615,7.50084488665102,4.46159450592886,4.35799005684564,NA,0.0757941032573559,2.17681238557843,NA,NA,NA,NA,NA,NA,2,0,NA,85.6255239458622,6.11093746174916,1809.57065085888,48.8608505020702,7.87404421467434,2.17681238557843,-0.604709972937902,3.77811083266775,1.41035628,78.1,39.2,350.487243124163,1,17.25,23.64,NA,7.64,9.61,NA,9.61,1.43,0,0.442898550724638,0.795005202913632,NA,6.39,2.9041650800285,3.20437113866532,NA,NA,NA,0.415779743140061,0.82993306380416,4.26268005371094,2,1381000
"BFA","Burkina Faso","SSA",1994,2000,2002,700,0,0,"High",NA,1.31500727210265,NA,87.6,NA,NA,NA,NA,NA,NA,6.55250788703459,5.84172009910387,4.1164515628966,4.61907309115708,NA,0.224565549595222,0.969328378478066,NA,NA,NA,NA,NA,NA,3,1,NA,60.3411902658195,2.31706993053314,344.371184069503,39.2292222386411,25.1778762249963,0.969328378478066,-0.706241977711519,3.45110011100769,0.44411397,101.4,48,307.633885264149,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.471969898809859,0.400117688169761,5.63478946685791,6,0
"BDI","Burundi","SSA",1994,2005,2009,825,0,0,"In distress",NA,-3.82999999619828,8.86643033826602,NA,NA,NA,NA,NA,NA,NA,6.71659477352098,5.85511848053911,4.8234623334807,4.56746831880408,NA,0.138481252932821,0.000427861408178981,NA,NA,NA,NA,NA,NA,4,1,NA,123.395043153805,4.47985662583676,349.016249237768,43.5589179379958,14.8528149833969,0.000427861408178981,-0.758723617841801,4.565269947052,0.79272741,96.3,42.4,566.566154510323,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.644171301516372,0.227012492885826,5.63478946685791,8,0
"CMR","Cameroon","SSA",1994,2000,2006,1260,0,0,"High",NA,1.87680922580404,0.0876244543013643,NA,NA,NA,NA,NA,NA,NA,7.13966033596492,6.96684768334479,4.71341890050436,4.44265125649032,NA,0.30080406513965,0.0412731557711486,NA,NA,NA,NA,NA,NA,3,1,NA,110.432485969231,4.53671172191232,1060.87326552909,36.9611210051921,35.0944618459464,0.0412731557711486,-0.574490780631701,2.9751501083374,0.47265697,85,41.2,597.560263140926,1,7.41,12.91,1.46,2.73,4.68,1.89,4.68,1.7,0.84,0.368421052631579,0.583333333333333,0.197031039136302,5.5,2.12942147398486,2.63260800593535,NA,2.32722112474728,NA,0.0451693435093046,0.247454522648197,5.63478946685791,6,5810000
"CAF","Central African Republic","SSA",1994,2007,2009,578,0,0,"In distress",NA,4.89994941000114,9.62648308076671,NA,NA,NA,NA,NA,NA,NA,6.361302477573,6.10654268997088,4.68162515147761,4.6662652853479,NA,0.219705758691364,0.423212351291702,NA,NA,NA,NA,NA,NA,4,1,NA,106.945357657912,2.78818482058542,448.784442959801,48.4180322318527,24.5710137275605,0.423212351291702,-0.913094133138657,2.10683989524841,0.71106249,106.3,41.2,441.758381033734,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.229922598207479,0.531976933406532,5.63478946685791,6,0
"COM","Comoros","SSA",1994,2010,2012,145,0,0,"High",NA,-3.98651752857747,5.7165820964991,NA,NA,NA,NA,NA,NA,NA,4.98360662170834,7.04464975708155,4.13806772815755,4.38949864951258,NA,NA,0.0564549352359372,NA,NA,NA,NA,NA,NA,3,1,NA,61.6815864928559,0.885888231524611,1146.70713941919,35.7572794061551,5.03457009267163,0.0564549352359372,-1.27461738387744,2.23183989524841,0.62779975,80.6,35.3,345.00156341446,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.318007853789982,0.501567288876609,NA,6,0
"COD","Dem. Rep. Congo","SSA",1994,2003,2010,12300,0,0,"In distress",NA,-3.89999680312374,NA,NA,NA,NA,NA,NA,NA,NA,9.41743583886879,6.18993541866753,5.48465831963072,4.59612944133594,NA,5.47533872599972,-0.0257715032452164,NA,NA,NA,NA,NA,NA,4,1,NA,239.966596374911,0.305715391224273,487.814601480181,42.5167224681773,23773.1317741016,-0.0257715032452164,-2.27283368508021,2.06511998176575,0.06221032,99.1,52.6,1128.81041832197,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0526613906062709,0.170527064081892,5.48063898086548,8,1200000
"CIV","Côte d'Ivoire","SSA",1994,2009,2012,3000,0,0,"High",NA,0.811206679935481,NA,NA,NA,NA,NA,NA,NA,NA,8.00670084544037,7.37694131819104,5.4455411878604,4.59713801429083,NA,0.231758908275953,1.41381796970228,NA,NA,NA,NA,NA,NA,3,1,NA,230.722651270129,16.5023234987143,1598.69239055813,69.8366580166987,26.0815719947162,1.41381796970228,-0.866006697217624,4.78869009017944,1.04374862,99.2,32.1,660.749405319369,1,10.99,11.64,0.02,3,7.99,0.98,7.99,3.88,0.67,0.272975432211101,0.375469336670839,0.00181983621474067,0.65,2.48407296903942,2.53686638871871,NA,1.34008655667474,NA,0.313533870555862,0.280859759208134,6.50428819656372,6,NA
"ETH","Ethiopia","SSA",1994,2001,2004,1941,0,0,"Moderate",NA,3.18996458331273,5.37948328980101,NA,NA,NA,NA,NA,NA,NA,7.57147364885127,5.42230296047439,4.97368008489167,4.73444252169223,NA,0.0731935456389855,0.242366826705661,NA,NA,NA,NA,NA,NA,2,0,NA,143.557895020455,1.59880094421972,226.399912642527,54.3917891538957,7.59387600185337,0.242366826705661,-2.11185298363368,2.56627988815308,0.24364877,113.8,55.8,527.866052040588,1,NA,NA,0,NA,5.14,2.17,5.14,3.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.534873682679336,0.267689788662554,3.25809645652771,0,0
